map	estimate	variance	sdm_z
Sheridan2014_children_I00020	-0.071376	0.030387	NA
Sheridan2014_children_I00021	0.173788	0.030802	NA
Sheridan2014_children_I00022	0.190745	0.030904	NA
Sheridan2014_children_I00023	0.190577	0.030903	NA
Sheridan2014_children_I00024	-0.084526	0.030421	NA
Sheridan2014_children_I00025	0.172751	0.030796	NA
Sheridan2014_children_I00026	-0.069243	0.030382	NA
Sheridan2014_children_I00027	0.183286	0.030858	NA
Sheridan2014_children_I00028	-0.078504	0.030405	NA
Sheridan2014_children_I00029	0.165755	0.030757	NA
Sheridan2014_children_I00030	0.186094	0.030875	NA
Sheridan2014_children_I00031	0.173129	0.030798	NA
Sheridan2014_children_I00032	-0.091766	0.030442	NA
Sheridan2014_children_I00033	0.182271	0.030852	NA
Sheridan2014_children_I00034	-0.085967	0.030425	NA
Sheridan2014_children_I00035	-0.091405	0.030441	NA
Sheridan2014_children_I00036	0.181344	0.030846	NA
Sheridan2014_children_I00037	0.188825	0.030892	NA
Sheridan2014_children_I00038	-0.080544	0.030410	NA
Sheridan2014_children_I00039	-0.086040	0.030425	NA
Sheridan2014_children_I00040	-0.087911	0.030431	NA
Sheridan2014_children_I00041	0.193965	0.030925	NA
Sheridan2014_children_I00042	-0.085077	0.030423	NA
Sheridan2014_children_I00043	0.191340	0.030908	NA
Sheridan2014_children_I00044	0.175618	0.030813	NA
Sheridan2014_children_I00045	-0.086436	0.030426	NA
Sheridan2014_children_I00046	-0.085560	0.030424	NA
Sheridan2014_children_I00047	-0.087597	0.030430	NA
Sheridan2014_children_I00048	0.177900	0.030826	NA
Sheridan2014_children_I00049	0.190454	0.030902	NA
Tamm2002_children_I00000	0.256937	0.074358	NA
Tamm2002_children_I00001	0.264484	0.074533	NA
Tamm2002_children_I00002	0.255305	0.074321	NA
Tamm2002_children_I00003	0.282630	0.074973	NA
Tamm2002_children_I00004	0.255881	0.074334	NA
Tamm2002_children_I00005	-0.156533	0.072516	NA
Tamm2002_children_I00006	-0.145420	0.072367	NA
Tamm2002_children_I00007	0.257566	0.074373	NA
Tamm2002_children_I00008	0.243201	0.074053	NA
