map	estimate	variance	sdm_z
Sheridan2014_children_I00007	0.215692	0.031072	NA
Sheridan2014_children_I00008	0.190641	0.030904	NA
Sheridan2014_children_I00009	0.191472	0.030909	NA
Sheridan2014_children_I00010	0.189312	0.030895	NA
Sheridan2014_children_I00011	0.196800	0.030943	NA
Sheridan2014_children_I00012	0.213009	0.031053	NA
Sheridan2014_children_I00013	-0.081624	0.030413	NA
Sheridan2014_children_I00014	0.215401	0.031070	NA
Sheridan2014_children_I00015	0.176211	0.030816	NA
Sheridan2014_children_I00016	0.203099	0.030985	NA
Sheridan2014_children_I00017	-0.088175	0.030432	NA
Sheridan2014_children_I00018	0.184506	0.030866	NA
Sheridan2014_children_I00019	0.199454	0.030960	NA
Sheridan2014_children_I00020	-0.101014	0.030472	NA
Sheridan2014_children_I00021	0.177366	0.030823	NA
Sheridan2014_children_I00022	-0.068838	0.030381	NA
Sheridan2014_children_I00023	0.192624	0.030916	NA
Sheridan2014_children_I00024	-0.095460	0.030454	NA
Sheridan2014_children_I00025	0.187643	0.030885	NA
Sheridan2014_children_I00026	-0.075126	0.030396	NA
Sheridan2014_children_I00027	-0.094268	0.030450	NA
Sheridan2014_children_I00028	0.207618	0.031015	NA
Sheridan2014_children_I00029	0.189667	0.030897	NA
Sheridan2014_children_I00030	0.187019	0.030881	NA
Sheridan2014_children_I00031	-0.090692	0.030439	NA
Sheridan2014_children_I00032	0.185137	0.030869	NA
Sheridan2014_children_I00033	0.202683	0.030982	NA
Sheridan2014_children_I00034	0.175960	0.030815	NA
Sheridan2014_children_I00035	-0.078729	0.030405	NA
Sheridan2014_children_I00036	0.193202	0.030920	NA
Sheridan2014_children_I00037	-0.074037	0.030394	NA
Sheridan2014_children_I00038	-0.094090	0.030449	NA
Sheridan2014_children_I00039	0.185551	0.030872	NA
Sheridan2014_children_I00040	0.186431	0.030877	NA
Sheridan2014_children_I00041	0.191216	0.030907	NA
Sheridan2014_children_I00042	0.212908	0.031052	NA
Sheridan2014_children_I00043	0.189046	0.030894	NA
Sheridan2014_children_I00044	-0.085813	0.030425	NA
Sheridan2014_children_I00045	0.195359	0.030934	NA
Sheridan2014_children_I00046	0.191493	0.030909	NA
Sheridan2014_children_I00047	0.198416	0.030954	NA
Sheridan2014_children_I00048	-0.072885	0.030391	NA
Sheridan2014_children_I00049	0.196627	0.030942	NA
Tamm2002_children_I00000	0.516419	0.083263	NA
Tamm2002_children_I00001	0.525672	0.083691	NA
Tamm2002_children_I00002	0.134725	0.072234	NA
Tamm2002_children_I00003	0.501744	0.082600	NA
Tamm2002_children_I00004	0.152358	0.072459	NA
Tamm2002_children_I00005	0.510402	0.082989	NA
Tamm2002_children_I00006	0.137661	0.072270	NA
Tamm2002_children_I00007	0.146523	0.072381	NA
Tamm2002_children_I00008	0.141890	0.072322	NA
Tamm2002_children_I00009	0.508570	0.082906	NA
Tamm2002_children_I00010	0.500781	0.082558	NA
Tamm2002_children_I00011	0.141956	0.072323	NA
Tamm2002_children_I00012	0.159415	0.072556	NA
Tamm2002_children_I00013	0.140191	0.072301	NA
Tamm2002_children_I00014	0.140795	0.072308	NA
Tamm2002_children_I00015	0.134626	0.072233	NA
Tamm2002_children_I00016	0.518462	0.083357	NA
Tamm2002_children_I00017	0.136160	0.072251	NA
Tamm2002_children_I00018	0.142529	0.072330	NA
Tamm2002_children_I00019	0.156596	0.072517	NA
Tamm2002_children_I00020	0.518490	0.083359	NA
