map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.160398	NA	NA
Hedges' <i>g</i>	0.092662	0.001363	2.516911
uncorrp	0.993907	NA	NA
uncorrp_neg	0.006093	NA	NA
Adult_minus_Older_good_<i>&tau;</i><sup>2</sup>	0.009130	NA	NA
Adult_minus_Older_good_<i>H</i><sup>2</sup>	1.184332	NA	NA
Adult_minus_Older_good_<i>I</i><sup>2</sup>	14.186762	NA	NA
Adult_minus_Older_good_<i>Q</i><sup>2</sup>	99.450813	NA	-0.040968
Forstmann2008_adults_I00028	0.265148	0.043821	NA
Forstmann2008_adults_I00029	0.048211	0.042635	NA
Forstmann2008_adults_I00030	0.178703	0.043271	NA
Forstmann2008_adults_I00031	0.229451	0.043598	NA
Forstmann2008_adults_I00032	0.129216	0.043143	NA
Forstmann2008_adults_I00033	0.193357	0.043472	NA
Forstmann2008_adults_I00034	0.057745	0.042795	NA
Forstmann2008_adults_I00035	0.177112	0.043320	NA
Forstmann2008_adults_I00036	0.273576	0.044039	NA
Forstmann2008_adults_I00037	0.179754	0.043285	NA
Forstmann2008_adults_I00038	0.163110	0.043359	NA
Forstmann2008_adults_I00039	0.310850	0.044280	NA
Forstmann2008_adults_I00040	0.151840	0.043179	NA
Forstmann2008_adults_I00041	0.234407	0.043822	NA
Forstmann2008_adults_I00042	0.248409	0.043811	NA
Forstmann2008_adults_I00043	0.182554	0.043417	NA
Forstmann2008_adults_I00044	0.126226	0.043091	NA
Forstmann2008_adults_I00045	0.204609	0.043529	NA
Forstmann2008_adults_I00046	0.138673	0.043174	NA
Forstmann2008_adults_I00047	0.264577	0.043628	NA
Forstmann2008_adults_I00048	0.145925	0.043055	NA
Forstmann2008_adults_I00049	0.188828	0.043536	NA
Kerns2006_adults_I00000	0.178534	0.039817	NA
Kerns2006_adults_I00001	0.187385	0.039955	NA
Kerns2006_adults_I00002	0.249401	0.040305	NA
Kerns2006_adults_I00003	0.155464	0.039709	NA
Kerns2006_adults_I00004	0.186089	0.039884	NA
Kerns2006_adults_I00005	0.217194	0.039939	NA
Kerns2006_adults_I00006	0.209502	0.039851	NA
Kerns2006_adults_I00007	0.219242	0.040070	NA
Kerns2006_adults_I00008	0.140212	0.039630	NA
Kerns2006_adults_I00009	0.150658	0.039761	NA
Kerns2006_adults_I00010	0.242323	0.040078	NA
Kerns2006_adults_I00011	0.196022	0.039907	NA
Kerns2006_adults_I00012	0.185086	0.039846	NA
Kerns2006_adults_I00013	0.150340	0.039718	NA
Kerns2006_adults_I00014	0.159654	0.039714	NA
Kerns2006_adults_I00015	-0.024265	0.039105	NA
Kerns2006_adults_I00016	0.147909	0.039734	NA
Kerns2006_adults_I00017	0.133219	0.039576	NA
Kerns2006_adults_I00018	0.103329	0.039505	NA
Kerns2006_adults_I00019	0.212937	0.040058	NA
Kerns2006_adults_I00020	0.177239	0.039900	NA
Kerns2006_adults_I00021	0.231243	0.040171	NA
Kerns2006_adults_I00022	0.239578	0.040057	NA
Kerns2006_adults_I00023	0.020562	0.039223	NA
Kerns2006_adults_I00024	0.201975	0.039910	NA
Kerns2006_adults_I00025	0.232576	0.040090	NA
Kerns2006_adults_I00026	0.106768	0.039486	NA
Kerns2006_adults_I00027	0.050730	0.039327	NA
Kerns2006_adults_I00028	0.086851	0.039392	NA
Kerns2006_adults_I00029	0.196280	0.039823	NA
Kerns2006_adults_I00030	0.229094	0.039964	NA
Kerns2006_adults_I00031	0.173176	0.039644	NA
Kerns2006_adults_I00032	0.192995	0.039914	NA
Kerns2006_adults_I00033	0.110284	0.039498	NA
Kerns2006_adults_I00034	0.216761	0.039929	NA
Kerns2006_adults_I00035	0.140814	0.039637	NA
Kerns2006_adults_I00036	0.295508	0.040343	NA
Kerns2006_adults_I00037	0.022710	0.039148	NA
Kerns2006_adults_I00038	0.163897	0.039737	NA
Kerns2006_adults_I00039	0.258489	0.040140	NA
Kerns2006_adults_I00040	0.137388	0.039634	NA
Kerns2006_adults_I00041	0.198816	0.039905	NA
Kerns2006_adults_I00042	0.233874	0.040079	NA
Kerns2006_adults_I00043	0.064292	0.039311	NA
Kerns2006_adults_I00044	0.058067	0.039357	NA
Kerns2006_adults_I00045	0.190528	0.039760	NA
Kerns2006_adults_I00046	0.228008	0.040028	NA
Kerns2006_adults_I00047	0.143431	0.039611	NA
Kerns2006_adults_I00048	0.237998	0.040168	NA
Kerns2006_adults_I00049	0.214155	0.039950	NA
Bush1998_adults_I00000	0.165042	0.121219	NA
Bush1998_adults_I00001	0.050450	0.117481	NA
Bush1998_adults_I00002	0.226834	0.125446	NA
Bush1998_adults_I00003	0.090021	0.119928	NA
Bush1998_adults_I00004	0.343864	0.126351	NA
Bush1998_adults_I00005	0.265788	0.124024	NA
Bush1998_adults_I00006	0.072880	0.118012	NA
Bush1998_adults_I00007	0.323034	0.128682	NA
Bush1998_adults_I00008	-0.071696	0.117697	NA
Bush1998_adults_I00009	0.324103	0.126287	NA
Bush1998_adults_I00010	0.345455	0.126436	NA
Bush1998_adults_I00011	0.117245	0.120264	NA
Bush1998_adults_I00012	0.180559	0.121584	NA
Bush1998_adults_I00013	0.269481	0.123746	NA
Bush1998_adults_I00014	0.271573	0.122030	NA
Bush1998_adults_I00015	-0.098002	0.117945	NA
Bush1998_adults_I00016	-0.025802	0.119113	NA
Bush1998_adults_I00017	0.383495	0.130266	NA
Bush1998_adults_I00018	-0.064610	0.114554	NA
Bush1998_adults_I00019	0.243183	0.123869	NA
Bush1998_adults_I00020	0.206267	0.121153	NA
Bush1998_adults_I00021	0.178672	0.122371	NA
Bush1998_adults_I00022	0.100385	0.118121	NA
Bush1998_adults_I00023	0.271120	0.123331	NA
Bush1998_adults_I00024	0.170881	0.121106	NA
Bush1998_adults_I00025	0.226758	0.122535	NA
Bush1998_adults_I00026	-0.004879	0.116853	NA
Bush1998_adults_I00027	0.192837	0.119455	NA
Bush1998_adults_I00028	0.244264	0.123935	NA
Bush1998_adults_I00029	0.252757	0.120120	NA
Bush1998_adults_I00030	0.098940	0.119743	NA
Bush1998_adults_I00031	0.256683	0.124503	NA
Bush1998_adults_I00032	0.046375	0.119347	NA
Bush1998_adults_I00033	-0.004170	0.117172	NA
Bush1998_adults_I00034	0.021016	0.118376	NA
Bush1998_adults_I00035	0.101323	0.119546	NA
Bush1998_adults_I00036	0.374528	0.127636	NA
Bush1998_adults_I00037	0.365448	0.125664	NA
Bush1998_adults_I00038	0.281174	0.123675	NA
Bush1998_adults_I00039	0.349248	0.128808	NA
Bush1998_adults_I00040	0.123609	0.120737	NA
Bush1998_adults_I00041	0.190890	0.121912	NA
Bush1998_adults_I00042	0.105455	0.120395	NA
Bush1998_adults_I00043	0.376148	0.126539	NA
Bush1998_adults_I00044	0.331869	0.127314	NA
Bush1998_adults_I00045	0.316698	0.124234	NA
Bush1998_adults_I00046	0.316963	0.126442	NA
Bush1998_adults_I00047	0.264098	0.124273	NA
Bush1998_adults_I00048	-0.080670	0.117519	NA
Bush1998_adults_I00049	0.253448	0.122669	NA
Sebastian2013a_adults_I00000	0.000012	0.048531	NA
Sebastian2013a_adults_I00001	0.119986	0.049241	NA
Sebastian2013a_adults_I00002	0.229374	0.050303	NA
Sebastian2013a_adults_I00003	0.199398	0.050050	NA
Sebastian2013a_adults_I00004	0.103116	0.049323	NA
Sebastian2013a_adults_I00005	0.029258	0.048746	NA
Sebastian2013a_adults_I00006	0.118541	0.049332	NA
Sebastian2013a_adults_I00007	0.202132	0.050164	NA
Sebastian2013a_adults_I00008	0.081118	0.049030	NA
Sebastian2013a_adults_I00009	0.315990	0.050795	NA
Sebastian2013a_adults_I00010	0.116094	0.049294	NA
Sebastian2013a_adults_I00011	0.084080	0.048997	NA
Sebastian2013a_adults_I00012	0.231114	0.050229	NA
Sebastian2013a_adults_I00013	0.133084	0.049499	NA
Sebastian2013a_adults_I00014	0.128914	0.049554	NA
Sebastian2013a_adults_I00015	0.211381	0.049850	NA
Sebastian2013a_adults_I00016	0.112576	0.049327	NA
Sebastian2013a_adults_I00017	0.253092	0.050533	NA
Sebastian2013a_adults_I00018	0.172040	0.049777	NA
Sebastian2013a_adults_I00019	0.095278	0.049021	NA
Sebastian2013a_adults_I00020	-0.001543	0.048531	NA
Sebastian2013a_adults_I00021	0.097144	0.049121	NA
Sebastian2013a_adults_I00022	0.013220	0.048550	NA
Sebastian2013a_adults_I00023	0.360257	0.051626	NA
Sebastian2013a_adults_I00024	0.231542	0.050022	NA
Sebastian2013a_adults_I00025	0.093521	0.049136	NA
Sebastian2013a_adults_I00026	0.190042	0.049837	NA
Sebastian2013a_adults_I00027	0.199686	0.050039	NA
Sebastian2013a_adults_I00028	0.005837	0.048394	NA
Sebastian2013a_adults_I00029	0.254265	0.050262	NA
Sebastian2013a_adults_I00030	0.190768	0.049958	NA
Sebastian2013a_adults_I00031	0.298812	0.050714	NA
Sebastian2013a_adults_I00032	0.162911	0.049901	NA
Sebastian2013a_adults_I00033	0.098868	0.049250	NA
Sebastian2013a_adults_I00034	0.213279	0.050214	NA
Sebastian2013a_adults_I00035	0.046217	0.048791	NA
Sebastian2013a_adults_I00036	0.140671	0.049473	NA
Sebastian2013a_adults_I00037	0.270765	0.050678	NA
Sebastian2013a_adults_I00038	0.001628	0.048459	NA
Sebastian2013a_adults_I00039	0.271755	0.050438	NA
Sebastian2013a_adults_I00040	0.221637	0.050226	NA
Sebastian2013a_adults_I00041	0.208022	0.050122	NA
Sebastian2013a_adults_I00042	0.059487	0.049040	NA
Sebastian2013a_adults_I00043	0.280597	0.050736	NA
Sebastian2013a_adults_I00044	0.240306	0.050462	NA
Sebastian2013a_adults_I00045	0.245365	0.050516	NA
Sebastian2013a_adults_I00046	0.098918	0.049346	NA
Sebastian2013a_adults_I00047	0.156452	0.049629	NA
Sebastian2013a_adults_I00048	0.173584	0.049852	NA
Sebastian2013a_adults_I00049	0.185623	0.049745	NA
Roberts2008_adults_I00000	0.172233	0.065956	NA
Roberts2008_adults_I00001	0.280473	0.066937	NA
Roberts2008_adults_I00002	0.116653	0.065341	NA
Roberts2008_adults_I00003	0.055403	0.064674	NA
Roberts2008_adults_I00004	0.186087	0.066162	NA
Roberts2008_adults_I00005	0.051003	0.064749	NA
Roberts2008_adults_I00006	0.120757	0.065243	NA
Roberts2008_adults_I00007	0.211423	0.066398	NA
Roberts2008_adults_I00008	0.052234	0.064756	NA
Roberts2008_adults_I00009	0.069718	0.065133	NA
Roberts2008_adults_I00010	0.127370	0.065327	NA
Roberts2008_adults_I00011	0.292547	0.067213	NA
Roberts2008_adults_I00012	0.004648	0.064321	NA
Roberts2008_adults_I00013	0.121429	0.065304	NA
Roberts2008_adults_I00014	0.352532	0.067188	NA
Roberts2008_adults_I00015	0.329981	0.066966	NA
Roberts2008_adults_I00016	0.191464	0.065733	NA
Roberts2008_adults_I00017	0.310803	0.067176	NA
Roberts2008_adults_I00018	0.187420	0.066034	NA
Roberts2008_adults_I00019	0.298607	0.066851	NA
Roberts2008_adults_I00020	0.255493	0.066609	NA
Roberts2008_adults_I00021	0.215994	0.066608	NA
Roberts2008_adults_I00022	0.149273	0.065820	NA
Roberts2008_adults_I00023	0.144367	0.065435	NA
Roberts2008_adults_I00024	0.139011	0.065311	NA
Roberts2008_adults_I00025	0.105819	0.065265	NA
Roberts2008_adults_I00026	0.153526	0.065687	NA
Roberts2008_adults_I00027	0.118197	0.065153	NA
Roberts2008_adults_I00028	0.307192	0.067184	NA
Roberts2008_adults_I00029	0.003356	0.064466	NA
Roberts2008_adults_I00030	0.042736	0.064740	NA
Roberts2008_adults_I00031	0.223302	0.066128	NA
Roberts2008_adults_I00032	0.235447	0.066457	NA
Roberts2008_adults_I00033	0.051926	0.064929	NA
Roberts2008_adults_I00034	0.086379	0.065119	NA
Roberts2008_adults_I00035	0.168769	0.065710	NA
Roberts2008_adults_I00036	0.116335	0.065382	NA
Roberts2008_adults_I00037	0.146882	0.065602	NA
Roberts2008_adults_I00038	0.172837	0.065595	NA
Roberts2008_adults_I00039	0.184568	0.065560	NA
Roberts2008_adults_I00040	0.131593	0.065362	NA
Roberts2008_adults_I00041	0.195453	0.065981	NA
Roberts2008_adults_I00042	0.311361	0.066561	NA
Roberts2008_adults_I00043	0.040494	0.064768	NA
Roberts2008_adults_I00044	0.064638	0.064975	NA
Roberts2008_adults_I00045	0.074745	0.065096	NA
Roberts2008_adults_I00046	0.193949	0.066033	NA
Roberts2008_adults_I00047	0.297992	0.067213	NA
Roberts2008_adults_I00048	0.173232	0.065901	NA
Roberts2008_adults_I00049	0.267102	0.066933	NA
Fan2003_adults_I00000	0.193219	0.087980	NA
Fan2003_adults_I00001	0.097834	0.087148	NA
Fan2003_adults_I00002	0.199011	0.087830	NA
Fan2003_adults_I00003	0.116663	0.087448	NA
Fan2003_adults_I00004	0.128662	0.087582	NA
Fan2003_adults_I00005	0.262116	0.088151	NA
Fan2003_adults_I00006	0.113866	0.087218	NA
Fan2003_adults_I00007	0.092281	0.087226	NA
Fan2003_adults_I00008	0.075015	0.087018	NA
Fan2003_adults_I00009	0.217337	0.087830	NA
Fan2003_adults_I00010	0.064857	0.087087	NA
Fan2003_adults_I00011	0.042707	0.086763	NA
Fan2003_adults_I00012	0.132305	0.087643	NA
Fan2003_adults_I00013	0.170044	0.088025	NA
Fan2003_adults_I00014	-0.026729	0.086351	NA
Fan2003_adults_I00015	0.151021	0.087581	NA
Fan2003_adults_I00016	0.274136	0.088978	NA
Fan2003_adults_I00017	0.074276	0.086895	NA
Fan2003_adults_I00018	0.068288	0.086954	NA
Fan2003_adults_I00019	0.271903	0.088463	NA
Fan2003_adults_I00020	0.146111	0.087748	NA
Fan2003_adults_I00021	0.212927	0.088041	NA
Fan2003_adults_I00022	-0.107754	0.085960	NA
Fan2003_adults_I00023	0.101909	0.087183	NA
Fan2003_adults_I00024	0.192217	0.088152	NA
Fan2003_adults_I00025	0.161906	0.087754	NA
Fan2003_adults_I00026	-0.071042	0.085908	NA
Fan2003_adults_I00027	0.219375	0.088179	NA
Fan2003_adults_I00028	0.198095	0.087961	NA
Fan2003_adults_I00029	0.218568	0.087829	NA
Fan2003_adults_I00030	0.136872	0.087528	NA
Fan2003_adults_I00031	0.228656	0.088123	NA
Fan2003_adults_I00032	-0.052500	0.086115	NA
Fan2003_adults_I00033	0.216324	0.088255	NA
Fan2003_adults_I00034	0.058214	0.086929	NA
Fan2003_adults_I00035	0.191969	0.087575	NA
Fan2003_adults_I00036	0.062014	0.087095	NA
Fan2003_adults_I00037	0.191804	0.087956	NA
Fan2003_adults_I00038	0.256776	0.088453	NA
Fan2003_adults_I00039	0.047480	0.086660	NA
Fan2003_adults_I00040	0.207429	0.087983	NA
Fan2003_adults_I00041	-0.013420	0.086436	NA
Fan2003_adults_I00042	0.050519	0.086814	NA
Fan2003_adults_I00043	-0.082815	0.085649	NA
Fan2003_adults_I00044	0.104478	0.087138	NA
Fan2003_adults_I00045	0.093959	0.087138	NA
Fan2003_adults_I00046	0.187071	0.088238	NA
Fan2003_adults_I00047	0.193600	0.087982	NA
Fan2003_adults_I00048	0.018619	0.086769	NA
Fan2003_adults_I00049	0.042207	0.086822	NA
Schulze2013_adults_I00000	0.120665	0.137584	NA
Schulze2013_adults_I00001	0.179025	0.138757	NA
Schulze2013_adults_I00002	0.215631	0.140035	NA
Schulze2013_adults_I00003	0.194616	0.139711	NA
Schulze2013_adults_I00004	0.181175	0.138301	NA
Schulze2013_adults_I00005	0.100479	0.137311	NA
Schulze2013_adults_I00006	-0.034582	0.135457	NA
Schulze2013_adults_I00007	0.100190	0.137074	NA
Schulze2013_adults_I00008	0.326977	0.142982	NA
Schulze2013_adults_I00009	0.210965	0.139096	NA
Schulze2013_adults_I00010	0.201888	0.140717	NA
Schulze2013_adults_I00011	0.022978	0.136669	NA
Schulze2013_adults_I00012	0.190456	0.138067	NA
Schulze2013_adults_I00013	0.291511	0.143747	NA
Schulze2013_adults_I00014	0.008925	0.135146	NA
Schulze2013_adults_I00015	0.232257	0.141822	NA
Schulze2013_adults_I00016	0.323548	0.142721	NA
Schulze2013_adults_I00017	-0.177263	0.134773	NA
Schulze2013_adults_I00018	0.001144	0.132996	NA
Schulze2013_adults_I00019	-0.149189	0.132394	NA
Schulze2013_adults_I00020	0.300782	0.142439	NA
Schulze2013_adults_I00021	0.492568	0.150056	NA
Schulze2013_adults_I00022	0.073176	0.135977	NA
Schulze2013_adults_I00023	0.221005	0.138667	NA
Schulze2013_adults_I00024	-0.029096	0.135780	NA
Schulze2013_adults_I00025	0.134707	0.138863	NA
Schulze2013_adults_I00026	0.138518	0.138295	NA
Schulze2013_adults_I00027	0.139566	0.138470	NA
Schulze2013_adults_I00028	0.150517	0.138696	NA
Schulze2013_adults_I00029	-0.046800	0.134718	NA
Schulze2013_adults_I00030	0.204246	0.139887	NA
Schulze2013_adults_I00031	0.010508	0.136452	NA
Schulze2013_adults_I00032	-0.050018	0.134179	NA
Schulze2013_adults_I00033	0.305343	0.141107	NA
Schulze2013_adults_I00034	0.046420	0.137573	NA
Schulze2013_adults_I00035	0.323425	0.143146	NA
Schulze2013_adults_I00036	0.020180	0.135638	NA
Schulze2013_adults_I00037	-0.075475	0.134766	NA
Schulze2013_adults_I00038	0.266973	0.140639	NA
Schulze2013_adults_I00039	0.101063	0.137439	NA
Schulze2013_adults_I00040	0.061331	0.137385	NA
Schulze2013_adults_I00041	0.235705	0.141478	NA
Schulze2013_adults_I00042	0.322213	0.142960	NA
Schulze2013_adults_I00043	0.040764	0.136551	NA
Schulze2013_adults_I00044	0.122127	0.138962	NA
Schulze2013_adults_I00045	0.271324	0.141672	NA
Schulze2013_adults_I00046	0.050104	0.136744	NA
Schulze2013_adults_I00047	0.119570	0.137805	NA
Schulze2013_adults_I00048	0.255909	0.140459	NA
Schulze2013_adults_I00049	0.126757	0.138244	NA
Ullsperger2001_adults_I00000	0.352421	0.092166	NA
Ullsperger2001_adults_I00001	0.216661	0.089820	NA
Ullsperger2001_adults_I00002	0.059651	0.087065	NA
Ullsperger2001_adults_I00003	0.037005	0.088452	NA
Ullsperger2001_adults_I00004	0.209444	0.089480	NA
Ullsperger2001_adults_I00005	0.295250	0.091011	NA
Ullsperger2001_adults_I00006	0.254745	0.090527	NA
Ullsperger2001_adults_I00007	0.268087	0.090329	NA
Ullsperger2001_adults_I00008	0.212620	0.090258	NA
Ullsperger2001_adults_I00009	0.248001	0.090709	NA
Ullsperger2001_adults_I00010	0.244586	0.089655	NA
Ullsperger2001_adults_I00011	0.293213	0.092375	NA
Ullsperger2001_adults_I00012	0.200130	0.090272	NA
Ullsperger2001_adults_I00013	0.322329	0.091809	NA
Ullsperger2001_adults_I00014	0.188483	0.090193	NA
Ullsperger2001_adults_I00015	0.231937	0.089994	NA
Ullsperger2001_adults_I00016	0.340363	0.092510	NA
Ullsperger2001_adults_I00017	0.146021	0.089282	NA
Ullsperger2001_adults_I00018	0.190110	0.089537	NA
Ullsperger2001_adults_I00019	0.285471	0.091125	NA
Ullsperger2001_adults_I00020	0.080901	0.087581	NA
Ullsperger2001_adults_I00021	0.112734	0.088771	NA
Ullsperger2001_adults_I00022	0.311514	0.092407	NA
Ullsperger2001_adults_I00023	0.198275	0.090380	NA
Ullsperger2001_adults_I00024	0.217324	0.090383	NA
Ullsperger2001_adults_I00025	0.217697	0.090320	NA
Ullsperger2001_adults_I00026	0.187211	0.089656	NA
Ullsperger2001_adults_I00027	0.235024	0.089253	NA
Ullsperger2001_adults_I00028	0.083135	0.088130	NA
Ullsperger2001_adults_I00029	0.023832	0.087330	NA
Ullsperger2001_adults_I00030	0.126119	0.088857	NA
Ullsperger2001_adults_I00031	0.155303	0.089217	NA
Ullsperger2001_adults_I00032	0.303409	0.090293	NA
Ullsperger2001_adults_I00033	0.147944	0.089263	NA
Ullsperger2001_adults_I00034	0.042609	0.087337	NA
Ullsperger2001_adults_I00035	0.031261	0.087475	NA
Ullsperger2001_adults_I00036	0.055254	0.088255	NA
Ullsperger2001_adults_I00037	0.146972	0.088951	NA
Ullsperger2001_adults_I00038	-0.047955	0.086796	NA
Ullsperger2001_adults_I00039	0.226778	0.089867	NA
Ullsperger2001_adults_I00040	0.271071	0.091294	NA
Ullsperger2001_adults_I00041	0.105188	0.088669	NA
Ullsperger2001_adults_I00042	0.182533	0.089149	NA
Ullsperger2001_adults_I00043	0.166505	0.089243	NA
Ullsperger2001_adults_I00044	0.250959	0.091263	NA
Ullsperger2001_adults_I00045	0.281546	0.091314	NA
Ullsperger2001_adults_I00046	0.229840	0.091227	NA
Ullsperger2001_adults_I00047	0.307899	0.092198	NA
Ullsperger2001_adults_I00048	0.004668	0.087096	NA
Ullsperger2001_adults_I00049	0.228504	0.089718	NA
Kim2014_adults_I00000	0.226728	0.058641	NA
Kim2014_adults_I00001	0.231933	0.058444	NA
Kim2014_adults_I00002	0.128414	0.057783	NA
Kim2014_adults_I00003	0.269143	0.059652	NA
Kim2014_adults_I00004	0.249212	0.059083	NA
Kim2014_adults_I00005	0.279723	0.059760	NA
Kim2014_adults_I00006	0.026549	0.056870	NA
Kim2014_adults_I00007	0.192636	0.057982	NA
Kim2014_adults_I00008	0.228554	0.058678	NA
Kim2014_adults_I00009	0.135806	0.057722	NA
Kim2014_adults_I00010	0.271991	0.059485	NA
Kim2014_adults_I00011	0.220543	0.058189	NA
Kim2014_adults_I00012	0.416463	0.062159	NA
Kim2014_adults_I00013	0.292084	0.059903	NA
Kim2014_adults_I00014	0.119978	0.057812	NA
Kim2014_adults_I00015	0.206046	0.058733	NA
Kim2014_adults_I00016	0.102134	0.057371	NA
Kim2014_adults_I00017	0.144803	0.057892	NA
Kim2014_adults_I00018	0.281017	0.059473	NA
Kim2014_adults_I00019	0.151848	0.057964	NA
Kim2014_adults_I00020	0.228231	0.058369	NA
Kim2014_adults_I00021	0.225869	0.058988	NA
Kim2014_adults_I00022	0.069013	0.057320	NA
Kim2014_adults_I00023	0.276132	0.058682	NA
Kim2014_adults_I00024	0.234281	0.058847	NA
Kim2014_adults_I00025	0.307126	0.059852	NA
Kim2014_adults_I00026	0.262881	0.059543	NA
Kim2014_adults_I00027	0.357855	0.060827	NA
Kim2014_adults_I00028	-0.155289	0.056895	NA
Kim2014_adults_I00029	0.280516	0.059501	NA
Kim2014_adults_I00030	0.242142	0.058719	NA
Kim2014_adults_I00031	0.153430	0.057415	NA
Kim2014_adults_I00032	0.195303	0.058794	NA
Kim2014_adults_I00033	0.359078	0.061225	NA
Kim2014_adults_I00034	0.235779	0.059076	NA
Kim2014_adults_I00035	0.089951	0.057207	NA
Kim2014_adults_I00036	0.318368	0.060110	NA
Kim2014_adults_I00037	0.264551	0.059365	NA
Kim2014_adults_I00038	0.015676	0.056835	NA
Kim2014_adults_I00039	0.111425	0.056977	NA
Kim2014_adults_I00040	0.197257	0.058089	NA
Kim2014_adults_I00041	0.253659	0.059149	NA
Kim2014_adults_I00042	0.228728	0.058707	NA
Kim2014_adults_I00043	0.073056	0.056922	NA
Kim2014_adults_I00044	0.337419	0.060198	NA
Kim2014_adults_I00045	0.186067	0.058533	NA
Kim2014_adults_I00046	0.053188	0.056764	NA
Kim2014_adults_I00047	0.108726	0.057526	NA
Kim2014_adults_I00048	0.286291	0.059711	NA
Kim2014_adults_I00049	0.143512	0.057626	NA
Zurawska2011_adults_I00000	0.210945	0.058692	NA
Zurawska2011_adults_I00001	0.167732	0.058207	NA
Zurawska2011_adults_I00002	0.084169	0.057699	NA
Zurawska2011_adults_I00003	0.104701	0.057790	NA
Zurawska2011_adults_I00004	0.222205	0.058956	NA
Zurawska2011_adults_I00005	0.210351	0.058638	NA
Zurawska2011_adults_I00006	0.160327	0.058319	NA
Zurawska2011_adults_I00007	0.134906	0.057955	NA
Zurawska2011_adults_I00008	0.003565	0.057217	NA
Zurawska2011_adults_I00009	0.169109	0.058312	NA
Zurawska2011_adults_I00010	0.193612	0.058442	NA
Zurawska2011_adults_I00011	0.214612	0.059031	NA
Zurawska2011_adults_I00012	0.294591	0.059479	NA
Zurawska2011_adults_I00013	0.157583	0.058142	NA
Zurawska2011_adults_I00014	0.297560	0.059558	NA
Zurawska2011_adults_I00015	0.079841	0.057389	NA
Zurawska2011_adults_I00016	0.216246	0.058589	NA
Zurawska2011_adults_I00017	0.139998	0.058230	NA
Zurawska2011_adults_I00018	-0.000416	0.057265	NA
Zurawska2011_adults_I00019	0.250757	0.059245	NA
Zurawska2011_adults_I00020	0.186165	0.058626	NA
Zurawska2011_adults_I00021	0.244601	0.059156	NA
Zurawska2011_adults_I00022	0.183259	0.058398	NA
Zurawska2011_adults_I00023	0.151077	0.058331	NA
Zurawska2011_adults_I00024	0.144469	0.058110	NA
Zurawska2011_adults_I00025	0.241249	0.058890	NA
Zurawska2011_adults_I00026	0.250888	0.058945	NA
Zurawska2011_adults_I00027	0.246033	0.059095	NA
Zurawska2011_adults_I00028	0.050623	0.057428	NA
Zurawska2011_adults_I00029	0.176541	0.058404	NA
Zurawska2011_adults_I00030	0.150621	0.058052	NA
Zurawska2011_adults_I00031	0.165461	0.058529	NA
Zurawska2011_adults_I00032	0.192732	0.058447	NA
Zurawska2011_adults_I00033	0.172136	0.058114	NA
Zurawska2011_adults_I00034	0.282288	0.059236	NA
Zurawska2011_adults_I00035	0.306042	0.059517	NA
Zurawska2011_adults_I00036	0.042631	0.057195	NA
Zurawska2011_adults_I00037	0.175015	0.058402	NA
Zurawska2011_adults_I00038	0.259139	0.059085	NA
Zurawska2011_adults_I00039	0.156605	0.058167	NA
Zurawska2011_adults_I00040	0.019986	0.056999	NA
Zurawska2011_adults_I00041	0.268280	0.058929	NA
Zurawska2011_adults_I00042	0.013656	0.057151	NA
Zurawska2011_adults_I00043	0.105003	0.057700	NA
Zurawska2011_adults_I00044	0.209613	0.058947	NA
Zurawska2011_adults_I00045	0.323319	0.059847	NA
Zurawska2011_adults_I00046	0.217938	0.058879	NA
Zurawska2011_adults_I00047	0.172132	0.058250	NA
Zurawska2011_adults_I00048	0.057716	0.057452	NA
Zurawska2011_adults_I00049	0.225030	0.058762	NA
Wittfoth2006_adults_I00000	0.130473	0.052037	NA
Wittfoth2006_adults_I00001	0.199214	0.052643	NA
Wittfoth2006_adults_I00002	0.177295	0.052331	NA
Wittfoth2006_adults_I00003	0.149062	0.052135	NA
Wittfoth2006_adults_I00004	0.122468	0.051907	NA
Wittfoth2006_adults_I00005	0.286029	0.053733	NA
Wittfoth2006_adults_I00006	0.353303	0.054286	NA
Wittfoth2006_adults_I00007	0.255984	0.053567	NA
Wittfoth2006_adults_I00008	0.174457	0.052240	NA
Wittfoth2006_adults_I00009	0.047092	0.051453	NA
Wittfoth2006_adults_I00010	0.074461	0.051820	NA
Wittfoth2006_adults_I00011	0.092405	0.051664	NA
Wittfoth2006_adults_I00012	0.269411	0.053216	NA
Wittfoth2006_adults_I00013	0.257181	0.053165	NA
Wittfoth2006_adults_I00014	0.061611	0.051387	NA
Wittfoth2006_adults_I00015	0.127859	0.051947	NA
Wittfoth2006_adults_I00016	0.168966	0.052392	NA
Wittfoth2006_adults_I00017	0.300097	0.053316	NA
Wittfoth2006_adults_I00018	0.316596	0.054054	NA
Wittfoth2006_adults_I00019	0.292930	0.053504	NA
Wittfoth2006_adults_I00020	0.031633	0.051208	NA
Wittfoth2006_adults_I00021	0.157421	0.052187	NA
Wittfoth2006_adults_I00022	0.187597	0.052511	NA
Wittfoth2006_adults_I00023	0.184485	0.052770	NA
Wittfoth2006_adults_I00024	0.216822	0.052579	NA
Wittfoth2006_adults_I00025	0.166878	0.052159	NA
Wittfoth2006_adults_I00026	0.120534	0.051851	NA
Wittfoth2006_adults_I00027	0.160817	0.052222	NA
