map	estimate	variance	sdm_z
Mincic2010_children_I00037	0.276728	0.029759	NA
Mincic2010_children_I00038	0.073592	0.028655	NA
Mincic2010_children_I00039	0.289743	0.029873	NA
Mincic2010_children_I00040	0.074592	0.028658	NA
Mincic2010_children_I00041	0.074851	0.028658	NA
Mincic2010_children_I00042	0.075586	0.028660	NA
Mincic2010_children_I00043	0.071713	0.028651	NA
Mincic2010_children_I00044	0.275068	0.029744	NA
Mincic2010_children_I00045	0.271395	0.029713	NA
Mincic2010_children_I00046	0.062865	0.028633	NA
Mincic2010_children_I00047	0.283034	0.029813	NA
Mincic2010_children_I00048	0.063606	0.028634	NA
Mincic2010_children_I00049	0.069575	0.028646	NA
Posner2011_children_I00000	-0.068670	0.066859	NA
Posner2011_children_I00001	-0.008000	0.066669	NA
Posner2011_children_I00002	-0.025453	0.066693	NA
Posner2011_children_I00003	-0.040777	0.066734	NA
Posner2011_children_I00004	-0.033348	0.066712	NA
Posner2011_children_I00005	0.478868	0.076015	NA
Posner2011_children_I00006	0.419577	0.073843	NA
Posner2011_children_I00007	0.522912	0.077813	NA
Posner2011_children_I00008	0.585451	0.080639	NA
Posner2011_children_I00009	0.402270	0.073263	NA
Posner2011_children_I00010	0.502262	0.076950	NA
Posner2011_children_I00011	-0.057050	0.066799	NA
Posner2011_children_I00012	-0.003050	0.066667	NA
Posner2011_children_I00013	0.483922	0.076213	NA
Posner2011_children_I00014	0.014779	0.066676	NA
Posner2011_children_I00015	0.014070	0.066675	NA
Posner2011_children_I00016	-0.002482	0.066667	NA
Posner2011_children_I00017	-0.058300	0.066805	NA
Posner2011_children_I00018	-0.016790	0.066678	NA
Posner2011_children_I00019	0.415803	0.073715	NA
Posner2011_children_I00020	0.025410	0.066693	NA
Posner2011_children_I00021	-0.065072	0.066839	NA
Posner2011_children_I00022	-0.085180	0.066962	NA
Posner2011_children_I00023	-0.061108	0.066819	NA
Posner2011_children_I00024	-0.061909	0.066823	NA
Posner2011_children_I00025	-0.099167	0.067068	NA
Posner2011_children_I00026	0.433590	0.074331	NA
Posner2011_children_I00027	-0.021802	0.066686	NA
Posner2011_children_I00028	0.453210	0.075040	NA
Posner2011_children_I00029	0.059130	0.066809	NA
Posner2011_children_I00030	0.016229	0.066677	NA
Posner2011_children_I00031	0.503043	0.076982	NA
Posner2011_children_I00032	0.489078	0.076418	NA
Posner2011_children_I00033	-0.062439	0.066826	NA
Posner2011_children_I00034	0.497718	0.076765	NA
Posner2011_children_I00035	0.476353	0.075917	NA
Posner2011_children_I00036	0.502090	0.076943	NA
Posner2011_children_I00037	0.019582	0.066682	NA
